,year,Locations State Code,Location State Abbreviation,Location County Code,Location County Name,Commodity Code,Commodity Name,Insurance Plan Code,Insurance Plan Abbreviation,Stage Code,Damage Cause Code,Damage Cause Description,Month of Loss,Month of Loss Abbreviation,Determined Acres,Indemnity Amount,month_year,Average Temperature,Total CDD,Total HDD,Total Precipitation,Avg PDSI
10083,2005,6,CA,107,Tulare,218,FRESH APRICOTS,86.0,,H,31,,5.0,MAY,19.0,29200.0,2005-05-01,62.2,44,146,2.54,3.17
10084,2005,6,CA,107,Tulare,218,FRESH APRICOTS,86.0,,UH,31,,5.0,MAY,2.0,3038.0,2005-05-01,62.2,44,146,2.54,3.17
10085,2005,6,CA,107,Tulare,218,FRESH APRICOTS,86.0,,H,31,,4.0,APR,9.0,6238.0,2005-04-01,53.0,6,330,1.79,2.09
10086,2005,6,CA,107,Tulare,218,FRESH APRICOTS,86.0,,H,31,,2.0,FEB,7.0,658.0,2005-02-01,47.1,0,421,4.03,2.28
10087,2005,6,CA,107,Tulare,218,FRESH APRICOTS,86.0,,UH,31,,2.0,FEB,8.0,1240.0,2005-02-01,47.1,0,421,4.03,2.28
10088,2005,6,CA,107,Tulare,218,FRESH APRICOTS,86.0,,UH,31,,4.0,APR,11.0,12999.0,2005-04-01,53.0,6,330,1.79,2.09
10089,2005,6,CA,107,Tulare,218,FRESH APRICOTS,86.0,,H,44,,3.0,MAR,12.0,7294.53,2005-03-01,51.1,1,380,3.69,2.21
10090,2005,6,CA,107,Tulare,220,FRESH NECTARINES,86.0,,H,12,,4.0,APR,6.0,1319.0,2005-04-01,53.0,6,330,1.79,2.09
10091,2005,6,CA,107,Tulare,220,FRESH NECTARINES,86.0,,H,12,,6.0,JUN,4.0,425.0,2005-06-01,66.2,70,84,0.67,3.83
10092,2005,6,CA,107,Tulare,220,FRESH NECTARINES,86.0,,H,21,,5.0,MAY,28.0,9294.0,2005-05-01,62.2,44,146,2.54,3.17
10093,2005,6,CA,107,Tulare,220,FRESH NECTARINES,86.0,,H,21,,3.0,MAR,79.0,43404.0,2005-03-01,51.1,1,380,3.69,2.21
10094,2005,6,CA,107,Tulare,220,FRESH NECTARINES,86.0,,UH,21,,3.0,MAR,1.0,632.4,2005-03-01,51.1,1,380,3.69,2.21
10095,2005,6,CA,107,Tulare,220,FRESH NECTARINES,86.0,,H,21,,4.0,APR,174.0,33451.6,2005-04-01,53.0,6,330,1.79,2.09
10096,2005,6,CA,107,Tulare,220,FRESH NECTARINES,86.0,,UH,21,,4.0,APR,2.0,1015.2,2005-04-01,53.0,6,330,1.79,2.09
10097,2005,6,CA,107,Tulare,220,FRESH NECTARINES,86.0,,H,31,,1.0,JAN,57.0,29480.5,2005-01-01,44.1,0,520,5.56,2.33
10098,2005,6,CA,107,Tulare,220,FRESH NECTARINES,86.0,,H,31,,2.0,FEB,32.0,13162.0,2005-02-01,47.1,0,421,4.03,2.28
10099,2005,6,CA,107,Tulare,220,FRESH NECTARINES,86.0,,H,31,,5.0,MAY,7.0,4071.4,2005-05-01,62.2,44,146,2.54,3.17
10100,2005,6,CA,107,Tulare,220,FRESH NECTARINES,86.0,,H,31,,4.0,APR,19.0,10398.5,2005-04-01,53.0,6,330,1.79,2.09
10101,2005,6,CA,107,Tulare,220,FRESH NECTARINES,86.0,,UH,31,,3.0,MAR,6.0,3851.8,2005-03-01,51.1,1,380,3.69,2.21
10102,2005,6,CA,107,Tulare,220,FRESH NECTARINES,86.0,,H,31,,3.0,MAR,25.0,8048.0,2005-03-01,51.1,1,380,3.69,2.21
10103,2005,6,CA,107,Tulare,220,FRESH NECTARINES,86.0,,H,44,,5.0,MAY,2.0,825.0,2005-05-01,62.2,44,146,2.54,3.17
10104,2005,6,CA,107,Tulare,220,FRESH NECTARINES,86.0,,UH,44,,3.0,MAR,2.0,847.0,2005-03-01,51.1,1,380,3.69,2.21
10105,2005,6,CA,107,Tulare,220,FRESH NECTARINES,86.0,,UH,44,,5.0,MAY,2.0,948.6,2005-05-01,62.2,44,146,2.54,3.17
10106,2005,6,CA,107,Tulare,220,FRESH NECTARINES,86.0,,H,44,,3.0,MAR,5.0,2073.0,2005-03-01,51.1,1,380,3.69,2.21
10107,2005,6,CA,107,Tulare,220,FRESH NECTARINES,86.0,,H,44,,2.0,FEB,8.0,3079.0,2005-02-01,47.1,0,421,4.03,2.28
10108,2005,6,CA,107,Tulare,223,FRESH FREESTONE PEACHES,86.0,,H,12,,7.0,JUL,29.0,799.0,2005-07-01,78.4,307,0,0.14,4.58
10109,2005,6,CA,107,Tulare,223,FRESH FREESTONE PEACHES,86.0,,H,21,,5.0,MAY,27.0,3930.0,2005-05-01,62.2,44,146,2.54,3.17
10110,2005,6,CA,107,Tulare,223,FRESH FREESTONE PEACHES,86.0,,H,21,,4.0,APR,5.0,22.0,2005-04-01,53.0,6,330,1.79,2.09
10111,2005,6,CA,107,Tulare,223,FRESH FREESTONE PEACHES,86.0,,H,21,,3.0,MAR,10.0,2361.5,2005-03-01,51.1,1,380,3.69,2.21
10112,2005,6,CA,107,Tulare,223,FRESH FREESTONE PEACHES,86.0,,H,31,,3.0,MAR,10.0,245.0,2005-03-01,51.1,1,380,3.69,2.21
10113,2005,6,CA,107,Tulare,223,FRESH FREESTONE PEACHES,86.0,,UH,31,,4.0,APR,12.0,8348.0,2005-04-01,53.0,6,330,1.79,2.09
10114,2005,6,CA,107,Tulare,223,FRESH FREESTONE PEACHES,86.0,,H,31,,2.0,FEB,11.0,2161.0,2005-02-01,47.1,0,421,4.03,2.28
10115,2005,6,CA,107,Tulare,223,FRESH FREESTONE PEACHES,86.0,,H,31,,1.0,JAN,9.0,2292.5,2005-01-01,44.1,0,520,5.56,2.33
10116,2005,6,CA,107,Tulare,223,FRESH FREESTONE PEACHES,86.0,,H,31,,4.0,APR,24.0,4960.0,2005-04-01,53.0,6,330,1.79,2.09
10117,2005,6,CA,107,Tulare,223,FRESH FREESTONE PEACHES,86.0,,H,44,,3.0,MAR,3.0,533.0,2005-03-01,51.1,1,380,3.69,2.21
10118,2005,6,CA,107,Tulare,223,FRESH FREESTONE PEACHES,86.0,,H,44,,5.0,MAY,1.0,46.0,2005-05-01,62.2,44,146,2.54,3.17
10119,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,H,12,,3.0,MAR,48.0,85387.0,2005-03-01,51.1,1,380,3.69,2.21
10120,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,H,12,,9.0,SEP,22.0,5257.2,2005-09-01,66.9,90,51,0.32,3.55
10121,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,UH,12,,3.0,MAR,2.0,1234.0,2005-03-01,51.1,1,380,3.69,2.21
10122,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,H,12,,2.0,FEB,4.0,1277.0,2005-02-01,47.1,0,421,4.03,2.28
10123,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,H,12,,5.0,MAY,75.0,46187.0,2005-05-01,62.2,44,146,2.54,3.17
10124,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,UH,12,,4.0,APR,8.0,4352.4,2005-04-01,53.0,6,330,1.79,2.09
10125,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,H,12,,4.0,APR,158.0,79064.6,2005-04-01,53.0,6,330,1.79,2.09
10126,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,H,12,,12.0,DEC,17.0,16983.0,2005-12-01,46.1,0,456,7.81,3.46
10127,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,H,31,,3.0,MAR,10.0,1824.0,2005-03-01,51.1,1,380,3.69,2.21
10128,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,H,42,,12.0,DEC,10.0,11693.0,2005-12-01,46.1,0,456,7.81,3.46
10129,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,H,44,,2.0,FEB,28.0,54866.0,2005-02-01,47.1,0,421,4.03,2.28
10130,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,H,51,,12.0,DEC,18.0,8648.0,2005-12-01,46.1,0,456,7.81,3.46
10131,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,H,61,,2.0,FEB,7.0,216.0,2005-02-01,47.1,0,421,4.03,2.28
10132,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,H,61,,12.0,DEC,2.0,209.4,2005-12-01,46.1,0,456,7.81,3.46
10133,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,H,61,,11.0,NOV,14.0,712.0,2005-11-01,52.4,8,279,2.26,2.42
10134,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,H,61,,3.0,MAR,15.0,10736.0,2005-03-01,51.1,1,380,3.69,2.21
10135,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,UH,61,,9.0,SEP,1.0,633.6,2005-09-01,66.9,90,51,0.32,3.55
10136,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,H,61,,1.0,JAN,15.0,3504.8,2005-01-01,44.1,0,520,5.56,2.33
10137,2005,6,CA,111,Ventura,19,AVOCADOS,46.0,,H,91,,9.0,SEP,25.0,10788.0,2005-09-01,66.9,90,51,0.32,3.55
10138,2005,6,CA,111,Ventura,202,LEMONS,86.0,,H,51,,12.0,DEC,37.0,646.0,2005-12-01,46.1,0,456,7.81,3.46
10139,2005,6,CA,111,Ventura,217,VALENCIA ORANGES,86.0,,UH,12,,7.0,JUL,2.0,1191.9,2005-07-01,78.4,307,0,0.14,4.58
10140,2005,6,CA,111,Ventura,217,VALENCIA ORANGES,86.0,,UH,12,,3.0,MAR,9.0,2642.0,2005-03-01,51.1,1,380,3.69,2.21
10141,2005,6,CA,111,Ventura,217,VALENCIA ORANGES,86.0,,H,12,,4.0,APR,2.0,314.0,2005-04-01,53.0,6,330,1.79,2.09
10142,2005,6,CA,111,Ventura,217,VALENCIA ORANGES,86.0,,UH,31,,2.0,FEB,4.0,2781.1,2005-02-01,47.1,0,421,4.03,2.28
10143,2005,6,CA,113,Yolo,36,PRUNES,86.0,,H,12,,3.0,MAR,1141.0,474936.0,2005-03-01,51.1,1,380,3.69,2.21
10144,2005,6,CA,113,Yolo,36,PRUNES,86.0,,H,61,,3.0,MAR,24.0,5334.0,2005-03-01,51.1,1,380,3.69,2.21
10145,2005,6,CA,113,Yolo,36,PRUNES,86.0,,H,62,,3.0,MAR,160.0,27580.0,2005-03-01,51.1,1,380,3.69,2.21
10146,2005,6,CA,113,Yolo,87,TOMATOES,90.0,,3,12,,3.0,MAR,83.0,18026.0,2005-03-01,51.1,1,380,3.69,2.21
10147,2005,6,CA,113,Yolo,87,TOMATOES,90.0,,R,12,,5.0,MAY,39.0,8940.0,2005-05-01,62.2,44,146,2.54,3.17
10148,2005,6,CA,113,Yolo,87,TOMATOES,90.0,,3,12,,7.0,JUL,717.0,129126.0,2005-07-01,78.4,307,0,0.14,4.58
10149,2005,6,CA,113,Yolo,87,TOMATOES,90.0,,R,12,,3.0,MAR,18.0,3778.0,2005-03-01,51.1,1,380,3.69,2.21
10150,2005,6,CA,113,Yolo,87,TOMATOES,90.0,,R,31,,4.0,APR,103.0,23815.0,2005-04-01,53.0,6,330,1.79,2.09
10151,2005,6,CA,113,Yolo,87,TOMATOES,90.0,,R,31,,2.0,FEB,70.0,16335.0,2005-02-01,47.1,0,421,4.03,2.28
10152,2005,6,CA,113,Yolo,87,TOMATOES,90.0,,R,31,,5.0,MAY,337.0,68856.0,2005-05-01,62.2,44,146,2.54,3.17
10153,2005,6,CA,113,Yolo,87,TOMATOES,90.0,,R,44,,4.0,APR,48.0,7952.0,2005-04-01,53.0,6,330,1.79,2.09
10154,2005,6,CA,113,Yolo,87,TOMATOES,90.0,,3,44,,10.0,OCT,17.0,6468.0,2005-10-01,59.9,25,153,1.0,3.01
10155,2005,6,CA,113,Yolo,87,TOMATOES,90.0,,3,44,,7.0,JUL,126.0,37126.0,2005-07-01,78.4,307,0,0.14,4.58
10156,2005,6,CA,113,Yolo,87,TOMATOES,90.0,,R,71,,5.0,MAY,34.0,7127.0,2005-05-01,62.2,44,146,2.54,3.17
10157,2005,6,CA,113,Yolo,87,TOMATOES,90.0,,R,81,,5.0,MAY,74.0,19329.0,2005-05-01,62.2,44,146,2.54,3.17
10158,2005,6,CA,115,Yuba,36,PRUNES,86.0,,H,12,,5.0,MAY,20.0,5376.0,2005-05-01,62.2,44,146,2.54,3.17
10159,2005,6,CA,115,Yuba,36,PRUNES,86.0,,UH,12,,3.0,MAR,110.0,82264.4,2005-03-01,51.1,1,380,3.69,2.21
10160,2005,6,CA,115,Yuba,36,PRUNES,86.0,,UH,12,,4.0,APR,27.0,27279.0,2005-04-01,53.0,6,330,1.79,2.09
10161,2005,6,CA,115,Yuba,36,PRUNES,86.0,,H,12,,4.0,APR,63.0,36745.8,2005-04-01,53.0,6,330,1.79,2.09
10162,2005,6,CA,115,Yuba,36,PRUNES,86.0,,H,12,,7.0,JUL,1144.0,712984.7,2005-07-01,78.4,307,0,0.14,4.58
10163,2005,6,CA,115,Yuba,36,PRUNES,86.0,,H,12,,6.0,JUN,30.0,6691.8,2005-06-01,66.2,70,84,0.67,3.83
10164,2005,6,CA,115,Yuba,36,PRUNES,86.0,,H,12,,3.0,MAR,3971.0,2493032.9,2005-03-01,51.1,1,380,3.69,2.21
10165,2005,6,CA,115,Yuba,36,PRUNES,86.0,,UH,21,,4.0,APR,5.0,3675.0,2005-04-01,53.0,6,330,1.79,2.09
10166,2005,6,CA,115,Yuba,36,PRUNES,86.0,,H,21,,4.0,APR,212.0,175134.4,2005-04-01,53.0,6,330,1.79,2.09
10167,2005,6,CA,115,Yuba,36,PRUNES,86.0,,H,31,,3.0,MAR,54.0,28420.0,2005-03-01,51.1,1,380,3.69,2.21
10168,2005,6,CA,115,Yuba,36,PRUNES,86.0,,H,44,,5.0,MAY,24.0,22400.0,2005-05-01,62.2,44,146,2.54,3.17
10169,2005,6,CA,115,Yuba,36,PRUNES,86.0,,H,44,,7.0,JUL,64.0,24220.0,2005-07-01,78.4,307,0,0.14,4.58
10170,2005,6,CA,115,Yuba,36,PRUNES,86.0,,H,61,,3.0,MAR,203.0,120849.4,2005-03-01,51.1,1,380,3.69,2.21
10171,2005,6,CA,115,Yuba,36,PRUNES,86.0,,UH,61,,3.0,MAR,7.0,1039.6,2005-03-01,51.1,1,380,3.69,2.21
10172,2005,6,CA,115,Yuba,36,PRUNES,86.0,,H,62,,3.0,MAR,56.0,26362.0,2005-03-01,51.1,1,380,3.69,2.21
10173,2005,6,CA,115,Yuba,221,PROCESSING CLING PEACHES,86.0,,H,12,,3.0,MAR,65.0,16564.9,2005-03-01,51.1,1,380,3.69,2.21
10174,2005,6,CA,115,Yuba,221,PROCESSING CLING PEACHES,86.0,,H,12,,7.0,JUL,43.0,22682.0,2005-07-01,78.4,307,0,0.14,4.58
10175,2005,6,CA,115,Yuba,221,PROCESSING CLING PEACHES,86.0,,H,21,,4.0,APR,8.0,2893.5,2005-04-01,53.0,6,330,1.79,2.09
10176,2005,6,CA,115,Yuba,221,PROCESSING CLING PEACHES,86.0,,H,31,,3.0,MAR,21.0,14696.4,2005-03-01,51.1,1,380,3.69,2.21
10177,2005,6,CA,115,Yuba,221,PROCESSING CLING PEACHES,86.0,,H,44,,4.0,APR,5.0,1302.5,2005-04-01,53.0,6,330,1.79,2.09
10178,2005,6,CA,115,Yuba,221,PROCESSING CLING PEACHES,86.0,,H,44,,7.0,JUL,8.0,4914.5,2005-07-01,78.4,307,0,0.14,4.58
10179,2005,6,CA,115,Yuba,221,PROCESSING CLING PEACHES,86.0,,H,61,,3.0,MAR,10.0,2844.2,2005-03-01,51.1,1,380,3.69,2.21
10180,2013,6,CA,7,Butte,36,PRUNES,90.0,APH,UH,12,Heat,3.0,MAR,46.59,47927.55,2013-03-01,53.8,8,317,1.33,-2.43
10181,2013,6,CA,7,Butte,36,PRUNES,90.0,APH,UH,12,Heat,6.0,JUN,7.15,11127.05,2013-06-01,72.4,161,22,0.38,-3.28
10182,2013,6,CA,7,Butte,36,PRUNES,90.0,APH,H,12,Heat,4.0,APR,89.73,51840.0,2013-04-01,58.2,22,219,0.71,-2.83
10183,2013,6,CA,7,Butte,36,PRUNES,90.0,APH,H,12,Heat,7.0,JUL,317.6,207303.3,2013-07-01,78.0,289,0,0.28,-3.51
10184,2013,6,CA,7,Butte,36,PRUNES,90.0,APH,H,12,Heat,5.0,MAY,88.0,11286.0,2013-05-01,63.8,63,112,0.62,-2.98
10185,2013,6,CA,7,Butte,36,PRUNES,90.0,APH,H,12,Heat,3.0,MAR,1109.195,573927.35,2013-03-01,53.8,8,317,1.33,-2.43
10186,2013,6,CA,7,Butte,36,PRUNES,90.0,APH,H,12,Heat,6.0,JUN,211.36,137448.8,2013-06-01,72.4,161,22,0.38,-3.28
10187,2013,6,CA,7,Butte,36,PRUNES,90.0,APH,H,31,Excess Moisture/Precipitation/Rain,3.0,MAR,68.46,31781.4,2013-03-01,53.8,8,317,1.33,-2.43
10188,2013,6,CA,7,Butte,36,PRUNES,90.0,APH,H,41,Frost,2.0,FEB,4.825,3193.55,2013-02-01,45.3,0,476,0.58,-1.66
10189,2013,6,CA,7,Butte,36,PRUNES,90.0,APH,H,44,Cold Wet Weather,4.0,APR,9.97,5760.0,2013-04-01,58.2,22,219,0.71,-2.83
10190,2013,6,CA,7,Butte,36,PRUNES,90.0,APH,H,61,Wind/Excess Wind,4.0,APR,92.84,57616.4,2013-04-01,58.2,22,219,0.71,-2.83
10191,2013,6,CA,7,Butte,36,PRUNES,90.0,APH,UH,61,Wind/Excess Wind,4.0,APR,16.08,15616.4,2013-04-01,58.2,22,219,0.71,-2.83
10192,2013,6,CA,7,Butte,36,PRUNES,90.0,APH,H,62,Hot Wind,4.0,APR,246.52,130235.2,2013-04-01,58.2,22,219,0.71,-2.83
10193,2013,6,CA,7,Butte,36,PRUNES,90.0,APH,UH,62,Hot Wind,4.0,APR,11.08,10266.0,2013-04-01,58.2,22,219,0.71,-2.83
10194,2013,6,CA,7,Butte,221,PROCESSING CLING PEACHES,90.0,APH,H,12,Heat,7.0,JUL,6.8,6448.0,2013-07-01,78.0,289,0,0.28,-3.51
10195,2013,6,CA,7,Butte,221,PROCESSING CLING PEACHES,90.0,APH,H,12,Heat,6.0,JUN,9.0,5018.4,2013-06-01,72.4,161,22,0.38,-3.28
10196,2013,6,CA,7,Butte,221,PROCESSING CLING PEACHES,90.0,APH,H,42,Freeze,2.0,FEB,1.0,557.6,2013-02-01,45.3,0,476,0.58,-1.66
10197,2013,6,CA,11,Colusa,36,PRUNES,90.0,APH,H,12,Heat,6.0,JUN,20.08,24511.6,2013-06-01,72.4,161,22,0.38,-3.28
10198,2013,6,CA,11,Colusa,36,PRUNES,90.0,APH,H,12,Heat,3.0,MAR,251.0,100136.4,2013-03-01,53.8,8,317,1.33,-2.43
10199,2013,6,CA,11,Colusa,36,PRUNES,90.0,APH,H,61,Wind/Excess Wind,4.0,APR,99.32,34276.0,2013-04-01,58.2,22,219,0.71,-2.83
10200,2013,6,CA,11,Colusa,87,TOMATOES,90.0,APH,R,12,Heat,5.0,MAY,96.572,38811.0,2013-05-01,63.8,63,112,0.62,-2.98
10201,2013,6,CA,13,Contra Costa,53,GRAPES,90.0,APH,H,12,Heat,7.0,JUL,5.4,5880.0,2013-07-01,78.0,289,0,0.28,-3.51
10202,2013,6,CA,13,Contra Costa,53,GRAPES,90.0,APH,H,12,Heat,6.0,JUN,79.053,46074.4,2013-06-01,72.4,161,22,0.38,-3.28
10203,2013,6,CA,13,Contra Costa,53,GRAPES,90.0,APH,H,31,Excess Moisture/Precipitation/Rain,6.0,JUN,63.847,31085.6,2013-06-01,72.4,161,22,0.38,-3.28
10204,2013,6,CA,13,Contra Costa,53,GRAPES,90.0,APH,UH,31,Excess Moisture/Precipitation/Rain,9.0,SEP,6.8,14535.0,2013-09-01,69.3,160,21,0.77,-2.61
10205,2013,6,CA,13,Contra Costa,57,CHERRIES,47.0,ARH,H,31,Excess Moisture/Precipitation/Rain,3.0,MAR,17.35,37049.5,2013-03-01,53.8,8,317,1.33,-2.43
10206,2013,6,CA,13,Contra Costa,57,CHERRIES,47.0,ARH,H,31,Excess Moisture/Precipitation/Rain,4.0,APR,17.35,37049.5,2013-04-01,58.2,22,219,0.71,-2.83
10207,2013,6,CA,13,Contra Costa,57,CHERRIES,47.0,ARH,UA,31,Excess Moisture/Precipitation/Rain,4.0,APR,0.0,-8455.0,2013-04-01,58.2,22,219,0.71,-2.83
10208,2013,6,CA,13,Contra Costa,57,CHERRIES,47.0,ARH,UA,31,Excess Moisture/Precipitation/Rain,3.0,MAR,93.8,271500.4,2013-03-01,53.8,8,317,1.33,-2.43
10209,2013,6,CA,13,Contra Costa,57,CHERRIES,47.0,ARH,H,44,Cold Wet Weather,3.0,MAR,102.5,165013.0,2013-03-01,53.8,8,317,1.33,-2.43
10210,2013,6,CA,13,Contra Costa,57,CHERRIES,47.0,ARH,UH,44,Cold Wet Weather,4.0,APR,4.5,31707.0,2013-04-01,58.2,22,219,0.71,-2.83
10211,2013,6,CA,13,Contra Costa,57,CHERRIES,47.0,ARH,UA,44,Cold Wet Weather,4.0,APR,7.2,20462.7,2013-04-01,58.2,22,219,0.71,-2.83
10212,2013,6,CA,13,Contra Costa,57,CHERRIES,47.0,ARH,UA,44,Cold Wet Weather,3.0,MAR,0.0,-34729.1,2013-03-01,53.8,8,317,1.33,-2.43
10213,2013,6,CA,13,Contra Costa,57,CHERRIES,47.0,ARH,UH,44,Cold Wet Weather,3.0,MAR,5.5,38753.0,2013-03-01,53.8,8,317,1.33,-2.43
10214,2013,6,CA,13,Contra Costa,87,TOMATOES,90.0,APH,3,81,Plant Disease,5.0,MAY,115.0,45908.0,2013-05-01,63.8,63,112,0.62,-2.98
10215,2013,6,CA,17,El Dorado,53,GRAPES,90.0,APH,H,12,Heat,7.0,JUL,5.2,500.0,2013-07-01,78.0,289,0,0.28,-3.51
10216,2013,6,CA,17,El Dorado,53,GRAPES,90.0,APH,H,31,Excess Moisture/Precipitation/Rain,9.0,SEP,0.375,581.15,2013-09-01,69.3,160,21,0.77,-2.61
10217,2013,6,CA,17,El Dorado,53,GRAPES,90.0,APH,H,41,Frost,5.0,MAY,39.025,41719.85,2013-05-01,63.8,63,112,0.62,-2.98
10218,2013,6,CA,17,El Dorado,53,GRAPES,90.0,APH,H,42,Freeze,5.0,MAY,2.1,1615.0,2013-05-01,63.8,63,112,0.62,-2.98
10219,2013,6,CA,17,El Dorado,54,APPLES,90.0,APH,H,41,Frost,2.0,FEB,4.0,1144.0,2013-02-01,45.3,0,476,0.58,-1.66
10220,2013,6,CA,17,El Dorado,54,APPLES,90.0,APH,H,41,Frost,5.0,MAY,15.6,17702.0,2013-05-01,63.8,63,112,0.62,-2.98
10221,2013,6,CA,19,Fresno,13,ONIONS,90.0,APH,3,42,Freeze,2.0,FEB,155.2,0.0,2013-02-01,45.3,0,476,0.58,-1.66
10222,2013,6,CA,19,Fresno,13,ONIONS,90.0,APH,1,42,Freeze,2.0,FEB,156.7,173412.0,2013-02-01,45.3,0,476,0.58,-1.66
10223,2013,6,CA,19,Fresno,36,PRUNES,90.0,APH,H,12,Heat,6.0,JUN,75.8,43723.0,2013-06-01,72.4,161,22,0.38,-3.28
10224,2013,6,CA,19,Fresno,36,PRUNES,90.0,APH,H,12,Heat,4.0,APR,80.6,29762.0,2013-04-01,58.2,22,219,0.71,-2.83
10225,2013,6,CA,19,Fresno,36,PRUNES,90.0,APH,H,12,Heat,7.0,JUL,185.143,55306.56,2013-07-01,78.0,289,0,0.28,-3.51
10226,2013,6,CA,19,Fresno,36,PRUNES,90.0,APH,H,21,Hail,3.0,MAR,4.9,1515.57,2013-03-01,53.8,8,317,1.33,-2.43
10227,2013,6,CA,19,Fresno,36,PRUNES,90.0,APH,H,31,Excess Moisture/Precipitation/Rain,3.0,MAR,15.657,11340.87,2013-03-01,53.8,8,317,1.33,-2.43
10228,2013,6,CA,19,Fresno,36,PRUNES,90.0,APH,H,41,Frost,2.0,FEB,17.3,15466.0,2013-02-01,45.3,0,476,0.58,-1.66
10229,2013,6,CA,19,Fresno,52,TABLE GRAPES,90.0,APH,UH,12,Heat,8.0,AUG,17.55,109874.7,2013-08-01,74.4,235,2,0.38,-3.23
10230,2013,6,CA,19,Fresno,52,TABLE GRAPES,90.0,APH,H,12,Heat,6.0,JUN,24.47,18648.35,2013-06-01,72.4,161,22,0.38,-3.28
10231,2013,6,CA,19,Fresno,52,TABLE GRAPES,90.0,APH,H,12,Heat,5.0,MAY,2.6,4647.0,2013-05-01,63.8,63,112,0.62,-2.98
10232,2013,6,CA,19,Fresno,52,TABLE GRAPES,90.0,APH,H,12,Heat,4.0,APR,37.1,40317.8,2013-04-01,58.2,22,219,0.71,-2.83
10233,2013,6,CA,19,Fresno,52,TABLE GRAPES,90.0,APH,H,12,Heat,7.0,JUL,24.13,39096.3,2013-07-01,78.0,289,0,0.28,-3.51
10234,2013,6,CA,19,Fresno,52,TABLE GRAPES,90.0,APH,UH,12,Heat,4.0,APR,13.0,34706.0,2013-04-01,58.2,22,219,0.71,-2.83
10235,2013,6,CA,19,Fresno,52,TABLE GRAPES,90.0,APH,UH,12,Heat,7.0,JUL,2.91,12554.7,2013-07-01,78.0,289,0,0.28,-3.51
10236,2013,6,CA,19,Fresno,52,TABLE GRAPES,90.0,APH,H,21,Hail,5.0,MAY,27.672,24978.6,2013-05-01,63.8,63,112,0.62,-2.98
10237,2013,6,CA,19,Fresno,52,TABLE GRAPES,90.0,APH,UH,31,Excess Moisture/Precipitation/Rain,3.0,MAR,1.95,12208.3,2013-03-01,53.8,8,317,1.33,-2.43
10238,2013,6,CA,19,Fresno,52,TABLE GRAPES,90.0,APH,H,31,Excess Moisture/Precipitation/Rain,4.0,APR,61.308,83543.4,2013-04-01,58.2,22,219,0.71,-2.83
10239,2013,6,CA,19,Fresno,52,TABLE GRAPES,90.0,APH,UH,31,Excess Moisture/Precipitation/Rain,5.0,MAY,1.95,7417.5,2013-05-01,63.8,63,112,0.62,-2.98
10240,2013,6,CA,19,Fresno,52,TABLE GRAPES,90.0,APH,H,31,Excess Moisture/Precipitation/Rain,5.0,MAY,1.92,-866.1,2013-05-01,63.8,63,112,0.62,-2.98
10241,2013,6,CA,19,Fresno,52,TABLE GRAPES,90.0,APH,H,31,Excess Moisture/Precipitation/Rain,9.0,SEP,3.21,8430.3,2013-09-01,69.3,160,21,0.77,-2.61
10242,2013,6,CA,19,Fresno,52,TABLE GRAPES,90.0,APH,H,41,Frost,4.0,APR,4.48,-2020.9,2013-04-01,58.2,22,219,0.71,-2.83
10243,2013,6,CA,19,Fresno,52,TABLE GRAPES,90.0,APH,UH,41,Frost,4.0,APR,4.55,17307.5,2013-04-01,58.2,22,219,0.71,-2.83
10244,2013,6,CA,19,Fresno,52,TABLE GRAPES,90.0,APH,H,42,Freeze,4.0,APR,25.99,38438.85,2013-04-01,58.2,22,219,0.71,-2.83
10245,2013,6,CA,19,Fresno,52,TABLE GRAPES,90.0,APH,UH,42,Freeze,4.0,APR,6.79,29294.3,2013-04-01,58.2,22,219,0.71,-2.83
10246,2013,6,CA,19,Fresno,52,TABLE GRAPES,90.0,APH,H,61,Wind/Excess Wind,4.0,APR,20.94,21684.4,2013-04-01,58.2,22,219,0.71,-2.83
10247,2013,6,CA,19,Fresno,53,GRAPES,90.0,APH,H,12,Heat,3.0,MAR,111.8,19910.5,2013-03-01,53.8,8,317,1.33,-2.43
10248,2013,6,CA,19,Fresno,53,GRAPES,90.0,APH,UH,12,Heat,10.0,OCT,4.6,4641.5,2013-10-01,58.5,20,166,0.26,-2.93
